Q2,W,x,y,z_km,phperp_km,aff_m_k_i_mc,aff_m_k_f_mc,aff_xi_mc,aff_x_N_mc,aff_theta_k_i_mc,aff_k_iT_mc,aff_zeta_km_mc,aff_zN_km_mc,aff_theta_H_km_mc,aff_theta_delta_kT_km_mc,aff_delta_kT_km_mc
5.032602,3.6626055,0.28648165,0.42551446,0.25162485,0.49562344,0.48589697,0.0056,0.35901314,0.24364784,1.0115407,0.50711316,0.23670183,0.23778285,1.7540051,1.4542133,1.1609799
8.419805,2.4939022,0.61194897,0.333277,0.304813,0.26527014,1.1267587,0.0056,0.7967772,0.53763604,2.7476287,0.3534819,0.34431142,0.2942167,1.0110455,1.5494514,0.6799083
7.809761,4.7422266,0.26547453,0.71257967,0.12645485,0.36486685,0.29756516,0.0056,0.35723636,0.23622847,-1.040238,0.29207417,0.11774407,0.11769022,1.0639845,0.59203434,0.5531961
6.348365,4.0486026,0.29042083,0.52948374,0.21690495,0.19760503,0.44939643,0.0056,0.4250381,0.28490147,1.5347002,0.4757203,0.2221733,0.2230489,0.88636947,1.2351518,0.8405669
8.425695,3.6352863,0.40584934,0.5028743,0.07883246,0.4042239,0.13403651,0.0056,0.5268286,0.3559237,-0.5478047,0.30576494,0.06807894,0.06875395,-2.924229,-1.6891207,0.22431086
5.8008223,3.1327162,0.39369303,0.3569031,0.34160602,0.2207194,0.44887748,0.0056,0.6266433,0.429286,-0.82145107,0.426084,0.32921016,0.32822967,2.8116074,-1.2398767,0.2547093
6.8833847,3.9285297,0.32110766,0.5192421,0.18381238,1.118464,0.6246316,0.0056,0.41256583,0.26970798,2.086104,0.6018355,0.17121544,0.17044194,-3.0020933,2.84532,1.326274
4.4436855,2.3522096,0.48851997,0.22033298,0.34500632,0.327979,0.7776936,0.0056,0.8308885,0.5883285,-1.8486344,0.31003785,0.37370065,0.33858418,-2.9932945,-2.0704792,0.35408202
4.0462646,4.4305344,0.17750245,0.5521645,0.1337487,0.33301815,1.1020559,0.0056,0.2821451,0.15141927,0.50369686,1.0230751,0.13394204,0.12901929,-0.06874982,0.3912404,1.248346
5.9108047,3.2426367,0.38023484,0.37654182,0.18610123,0.71334684,0.72345954,0.0056,0.48410368,0.32088965,0.18163416,0.6513225,0.18761066,0.18425035,-1.4571048,-0.47055227,0.77903944
11.889822,3.1493845,0.5681274,0.5069302,0.4005342,0.69206727,1.1712627,0.0056,0.7422446,0.48913842,-1.2710294,0.1613793,0.4435519,0.38714695,1.3092132,0.8436061,0.19134434
8.118865,3.6502597,0.3948306,0.49808452,0.20494239,0.43414766,0.12616698,0.0056,0.5201927,0.35305202,0.18109308,0.2684649,0.19585575,0.19816405,0.28811502,0.2530854,0.81881225
4.851063,3.5418587,0.29372838,0.4000456,0.22869371,0.4539217,0.40242288,0.0056,0.36672813,0.25718367,-3.0976477,0.3644317,0.22002709,0.21859534,0.38040257,2.278379,0.12705545
6.9178667,3.6675858,0.35496813,0.47206452,0.29611358,0.066686556,0.48888963,0.0056,0.58638334,0.39000806,0.94012046,0.46906853,0.23969355,0.23912525,-0.32997492,0.7299845,0.51358783
6.9178667,3.6675858,0.35496813,0.47206452,0.24759226,0.33766136,0.48888963,0.0056,0.58638334,0.39000806,0.94012046,0.46906853,0.23969355,0.23912525,-0.32997492,0.7299845,0.51358783
3.4543643,3.4588635,0.23761347,0.35214022,0.272065,0.57151324,0.37596703,0.0056,0.40740776,0.28659227,0.042361535,0.4281449,0.27266458,0.2752573,0.5628123,0.29472056,0.8037399
5.995603,3.1977508,0.39082578,0.37159356,0.23698056,0.38974127,0.15820079,0.0056,0.53483886,0.37693265,2.6454453,0.3080961,0.23586954,0.23876904,1.2387261,2.3140125,0.3455145
7.9583397,3.1402957,0.46981117,0.41031525,0.31492224,0.36741957,0.16846482,0.0056,0.5874454,0.4046286,0.48337,0.24282278,0.29492414,0.29854026,0.6122528,0.5765681,0.8747658
7.9454293,4.2406807,0.31720245,0.60673547,0.22645982,0.30880478,1.4772561,0.0056,0.46087477,0.24695727,-3.0339906,1.2572405,0.23824124,0.22027881,0.629422,2.8359134,0.7788171
4.694643,4.1791806,0.2206146,0.51545036,0.14000687,0.3859152,1.2438991,0.0056,0.52604455,0.30943877,2.0650969,1.0298187,0.15600349,0.14550087,-1.9148526,2.846135,0.76662195
5.006816,5.05256,0.16883649,0.71831316,0.12333871,0.44916388,0.6088857,0.0056,0.20787737,0.13000895,-1.3893583,0.58400714,0.119038254,0.11820128,-0.05860916,-0.79963636,0.84033036
6.4100432,2.518115,0.5399936,0.28753513,0.28146988,0.42932224,0.8989009,0.0056,0.7255486,0.48161063,-0.97787356,0.6590181,0.2794986,0.2631869,-2.583706,-1.1749506,0.667356
5.5558853,4.1871004,0.25018236,0.5379168,0.16327357,0.31462136,0.4006535,0.0099,0.3249319,0.22039795,2.9801605,0.37889752,0.15858224,0.1580508,0.8799954,1.6912255,0.4510007
4.933997,4.9654136,0.17186254,0.6954024,0.13801494,0.442074,0.8730867,0.0099,0.23768726,0.1403098,-0.10152037,0.7835753,0.13954838,0.13512915,-0.5041465,-0.21331039,1.0707213
8.328959,4.666965,0.28495368,0.70800287,0.22265656,0.33996928,0.40611848,0.0056,0.53508186,0.34486637,-1.3407303,0.43558604,0.2200374,0.22056516,-0.98739314,-1.2213528,0.65015495
4.1714764,4.1957617,0.1996348,0.50614166,0.18302512,0.357413,0.14254062,0.0056,0.24545512,0.17058262,2.8965468,0.29160684,0.17273353,0.17577595,-0.5761041,-0.89234394,0.30478004
4.3547444,4.902718,0.15829085,0.6663853,0.14949182,0.6906052,1.2289691,0.0056,0.2886888,0.18427451,1.2201519,0.51659286,0.18848082,0.14544363,-0.15217848,0.56304306,0.7722843
6.139975,4.706819,0.22397415,0.6640293,0.1744162,0.47665083,0.7679176,0.0056,0.2800042,0.17130415,-0.65001035,0.7408655,0.17490722,0.17355716,-0.42256296,-0.57160455,1.1250479
5.847852,3.6405807,0.32093453,0.4413656,0.14571412,0.4034324,0.07215891,0.0056,0.41321987,0.2877875,-1.2274383,0.29618627,0.14029482,0.14243153,-0.47627926,-0.9177047,0.47314957
4.089325,3.9071667,0.22134465,0.44750834,0.19569851,0.50995314,0.8697233,0.0056,0.44582018,0.30235106,3.0662806,0.44393283,0.20769109,0.1879413,1.7545735,2.385199,0.72774684
4.4653506,4.212638,0.20933312,0.5166972,0.21704094,0.7669275,0.8761586,0.0099,0.2922119,0.17666018,2.3212082,0.79360193,0.22112282,0.21418314,-1.2213587,2.744108,0.4221344
4.6949096,4.299285,0.21054912,0.54012257,0.2701009,0.31344482,0.27196497,0.0056,0.41568854,0.28170952,2.1496155,0.36952835,0.2744882,0.2772475,-1.3265827,2.3891902,0.2234237
7.4537015,2.529012,0.57472116,0.3141473,0.40547144,0.4718951,0.2015056,0.0056,0.7569875,0.52300227,-0.9124597,0.24807896,0.38615274,0.38728997,-2.7692037,-1.7139802,0.27356642
9.868297,3.4347963,0.47476217,0.50348276,0.1419553,0.6877273,0.8466151,0.0056,0.5897693,0.37677673,1.0537096,0.7113929,0.13952962,0.13607953,-1.5663518,0.5725316,0.4204633
5.490485,5.088196,0.1800167,0.7387823,0.111073166,0.5600415,0.21191381,0.0056,0.24363765,0.1610848,1.3639629,0.3214035,0.10556911,0.10679235,3.1112587,2.448027,0.51393116
4.700214,3.7829034,0.25924754,0.43915874,0.1345623,0.17349271,0.49098963,0.0056,0.74965394,0.5263545,-0.4016223,0.3848078,0.22219792,0.21860033,-1.3442224,-0.7415522,0.5492579
4.482107,4.9318724,0.16050452,0.67641544,0.15311407,0.59469193,0.85310197,0.0056,0.34998536,0.21388446,1.7715873,0.7969401,0.14995436,0.14786898,-2.2939153,2.4721463,0.6368467
7.2409534,3.3652012,0.4094363,0.4283788,0.19888495,0.1723138,1.1196479,0.0056,0.69594425,0.43469706,-2.092789,0.84639156,0.19819322,0.1860198,-1.5462443,-1.9305272,1.1734028
4.0498466,4.359027,0.18266737,0.537027,0.17343442,0.85737675,0.85506946,0.0099,0.24595332,0.1553939,-2.9502494,0.61162126,0.18290986,0.1660642,1.144886,2.293016,0.5468863
4.4577107,4.0306606,0.22486909,0.48017624,0.2629721,0.3544755,0.18772627,0.0056,0.40151742,0.27847514,-0.19910003,0.2413849,0.2505388,0.2546843,1.4630278,0.9708543,0.5086925
17.607046,2.706519,0.7320428,0.58259743,0.14088061,0.48491144,1.1729598,0.0056,0.99901116,0.60825163,0.8083872,0.70943016,0.14251779,0.13453306,-1.1859776,0.50007,0.6510556
4.4977202,4.844049,0.16607676,0.6559974,0.17049529,0.7208806,1.0539573,0.0056,0.4028051,0.2410016,1.683294,0.90598536,0.17089796,0.16423312,-1.139815,1.2793388,0.42904007
4.2327466,3.1915126,0.3126534,0.32792738,0.3359496,0.36871824,0.6415035,0.0056,0.39482337,0.26687497,-2.5617201,0.6120112,0.33139473,0.32838547,0.08548635,-2.446172,0.506961
8.120197,3.8717983,0.3652701,0.5384817,0.22358169,0.42774564,0.6995326,0.0056,0.5056223,0.33045134,2.2244585,0.5607408,0.22758134,0.22245075,0.011251815,1.627318,0.44941986
4.1579485,4.5333443,0.17449254,0.57719266,0.18963227,0.5874671,0.2099731,0.0056,0.20376927,0.1419028,1.0727652,0.14847162,0.1801418,0.18361452,0.543276,0.6603975,0.6417577
7.523766,4.564121,0.27384433,0.6655031,0.17202523,0.6460892,0.36607757,0.0056,0.5120755,0.33308268,0.2413761,0.41479966,0.16709854,0.16777034,1.1613512,0.8301469,1.0148437
11.410884,3.0656495,0.57258445,0.48272333,0.25834644,0.39132679,0.08090986,0.0056,0.7437836,0.49186343,1.358243,0.2394736,0.022594016,0.022707768,-2.8968537,1.358243,0.2394736
7.5269485,4.9138236,0.24444288,0.74586475,0.15615094,0.37178254,1.4032359,0.0056,0.34880096,0.18650262,2.3815897,1.1608161,0.16477507,0.15065949,0.46245372,1.8496993,1.10974
2.8881583,4.9899225,0.10733803,0.6517573,0.18998472,0.4444383,0.048833225,0.0056,0.12439514,0.085096404,0.13632236,0.19585137,0.16165437,0.16446549,-0.4838685,-0.33898708,0.7884112
7.407509,3.7268002,0.36282516,0.49453074,0.21493389,0.8450721,0.14422813,0.0056,0.79669356,0.5409506,1.7459971,0.16384448,0.28134802,0.28296685,-1.6183947,-1.7034488,0.42616215
4.7676144,4.410389,0.20427854,0.56532335,0.16812852,0.4882258,2.7787,0.0056,0.5293463,0.16908143,2.2426367,1.0923648,0.6307507,0.15880318,-1.0297686,2.5253174,0.3546142
4.420397,5.034526,0.15302643,0.6997024,0.08924725,0.34837002,0.3712771,0.0056,0.2071939,0.13538872,2.6320481,0.42164692,0.08021641,0.080996096,-1.1434985,-1.8700608,0.37596688
6.8711467,3.607916,0.36148992,0.4604172,0.16105555,0.25995365,0.80239856,0.0056,0.46515584,0.2988048,-0.07278913,0.7197778,0.15598041,0.15289386,0.416563,0.105442,1.1052133
7.6804867,4.889925,0.25008506,0.7439085,0.14548095,0.57816243,0.1982077,0.0056,0.4995804,0.3235685,-1.9303287,0.33233425,0.4983535,0.5018385,-2.8639486,-2.3274736,0.5226342
13.682065,4.1917067,0.45048112,0.73568785,0.20082276,0.515875,0.20851062,0.0056,0.62620944,0.40281644,2.7759619,0.22455141,0.01497699,0.01509027,-0.15587454,2.7759619,0.22455141
6.9343476,3.2714102,0.41383976,0.40587467,0.20186809,0.33171514,0.49860767,0.0056,0.6696476,0.45508206,-3.0362067,0.28185183,0.19816819,0.19394146,-1.0127153,-2.0261457,0.2986637
7.1558175,4.360873,0.28292054,0.6126512,0.1436316,0.7962812,0.6597495,0.0056,0.38944125,0.25198916,0.7929005,0.57751054,0.1403458,0.13822566,-1.0228213,-0.12195958,0.7147619
9.044263,4.349607,0.33394623,0.65601707,0.16623114,0.70105505,0.29539225,0.0056,0.41453514,0.27559173,2.3819096,0.2724865,0.15709391,0.15682584,1.8505164,1.9742752,1.1185595
5.0757103,3.4914854,0.30976224,0.39690527,0.27390343,0.5283474,0.5936399,0.0056,0.37555388,0.25201342,-2.6316693,0.58265364,0.27003103,0.26926026,-0.7292065,-2.116502,0.56030667
10.523111,3.9101639,0.42207012,0.60391814,0.3710456,0.86675525,0.42217353,0.0056,0.6458873,0.41964015,1.662853,0.41754308,0.37164456,0.37150744,-0.72497237,0.18270484,0.36260775
4.02154,3.9633064,0.21335581,0.45656905,0.29874113,0.2466934,0.96030235,0.0056,0.30792913,0.18144251,1.261923,0.85873544,0.30607417,0.29266846,0.7376748,1.0739449,1.3027021
4.9304314,3.542098,0.29707593,0.40200916,0.2502295,0.5293991,0.74162227,0.0099,0.37826708,0.27344066,2.9921052,0.12144419,0.29943123,0.26318276,-0.054957066,-0.02948998,0.45016158
4.9304314,3.542098,0.29707593,0.40200916,0.16462919,0.6493902,0.74162227,0.0099,0.37826708,0.27344066,2.9921052,0.12144419,0.18175112,0.15974873,-2.7878213,-2.869287,0.7197537
8.646998,4.7378874,0.2861897,0.7318632,0.10717321,0.56944126,0.30711305,0.0099,0.4172978,0.27374667,1.9648103,0.28268132,0.10301912,0.102843106,-0.5249174,0.43625897,0.2091736
4.9599495,4.7750015,0.18452032,0.6511058,0.1904139,0.80076593,0.31423894,0.0056,0.33788863,0.2289847,-2.485175,0.049736075,0.18107128,0.1840177,-0.6463343,-0.7160954,0.688048
4.49965,3.0197005,0.35324934,0.30854315,0.18357767,0.54385877,0.44063103,0.0056,0.50138783,0.35829306,0.16023503,0.44906244,0.19109707,0.1914254,1.916626,0.72876143,0.4758121
4.6355815,4.2038755,0.21633497,0.51903427,0.18168841,0.44924062,0.9401007,0.0099,0.5748757,0.37130994,-0.24920689,0.7089203,0.22556162,0.21363594,-0.67248636,-0.293514,0.78707504
5.0987725,3.3920405,0.32425952,0.38088286,0.2356428,0.9309995,1.1583797,0.0056,0.54636014,0.3372206,2.625656,0.88390565,0.26876646,0.2420942,2.4143763,2.5099533,1.9423876
9.03199,3.5528727,0.43476248,0.5032108,0.19001392,0.8264872,0.3102791,0.0056,0.550162,0.37370166,2.8863654,0.14247581,0.1991185,0.20204267,1.0238774,1.2595263,0.5844655
5.969903,4.374947,0.24638772,0.5869036,0.20334803,0.5926978,0.7379714,0.0056,0.33524385,0.21089727,-1.4968078,0.7053388,0.20057859,0.19890633,0.9254145,-1.0539961,0.5064505
7.0336547,2.8127284,0.50009125,0.34068286,0.20401563,0.30990657,0.18902738,0.0056,0.5756935,0.40387672,2.8503513,0.31042212,0.19216892,0.1941074,-0.22496994,-0.13852207,0.23809373
5.120758,3.2233517,0.35000807,0.3543845,0.19529518,0.47672233,0.5815447,0.0056,0.67320275,0.4552326,1.003641,0.48980463,0.1861744,0.18358754,2.26811,1.6893994,0.85383904
6.192159,3.4991577,0.3527108,0.42524758,0.38319352,0.22899587,0.35524097,0.0056,0.5688096,0.39413375,-0.43061846,0.03819436,0.36320823,0.36972728,-1.5110793,-1.4258795,0.39595038
8.109621,3.9970756,0.34946406,0.56210387,0.15020482,0.7740487,0.82922006,0.0056,0.47324648,0.30225068,1.090178,0.68274355,0.15545036,0.15090485,-1.2290454,0.2549403,0.5021784
7.6766086,4.6920695,0.26644,0.6978924,0.15841687,0.85868263,0.33780858,0.0056,0.47620606,0.3176702,0.03290176,0.07985321,0.16388583,0.16619569,-0.99048537,-0.8791625,0.61376196
4.928792,3.9430902,0.2515152,0.47467324,0.19163652,0.7791391,0.72691053,0.0099,0.32547012,0.20982315,0.7826256,0.651819,0.17803705,0.17403536,-1.5554122,-0.85161734,0.7250604
4.3704257,4.1456084,0.21137533,0.50082725,0.19495197,0.46010292,0.7816735,0.0056,0.43529898,0.2816923,-2.0929005,0.6570246,0.19190682,0.18648916,2.0962267,-3.0151265,0.61761576
4.7609143,3.8943996,0.24995732,0.4613633,0.24056233,0.5288084,0.91385734,0.0056,0.3527944,0.21446806,1.8970028,0.8402945,0.23518632,0.22896215,-0.25402588,1.0476251,0.7290135
8.5631485,3.9807332,0.3639397,0.5699313,0.25404322,0.13517232,0.53786165,0.0099,0.49380842,0.32635868,1.5203432,0.43539324,0.25245988,0.24929667,1.0164784,1.2729847,0.8285828
4.6526914,2.9847572,0.3668993,0.30716795,0.27364728,0.34920272,0.44318157,0.0056,0.433622,0.31282374,-0.8204364,0.3648964,0.2745603,0.27038303,-0.2804532,-0.7009814,0.45953327
3.5158129,4.904969,0.13170709,0.6465992,0.16942169,0.90144324,0.5745273,0.0056,0.1658803,0.10242692,1.4984812,0.5857858,0.16204564,0.1627309,1.2897727,1.387597,1.2427033
4.1552215,4.180133,0.2002673,0.502577,0.21485354,0.7626045,0.3179696,0.0056,0.38567588,0.26842374,-0.51443976,0.09437202,0.2004121,0.20429704,-1.1834737,-1.0979494,0.68522745
6.3771653,4.048958,0.2913162,0.5302511,0.29258215,0.6499552,0.539932,0.0056,0.36207387,0.23864126,-1.0531466,0.5471793,0.2811423,0.2815388,1.2449924,0.62402636,0.7024706
3.8517544,4.5065346,0.16545157,0.56390536,0.19426684,0.33246922,0.67290103,0.0056,0.22271709,0.1377361,1.76986,0.66752285,0.18931668,0.1889446,-0.45607564,0.9466384,0.5368871
4.8562427,2.0885057,0.58244085,0.2019608,0.3937937,0.15762924,0.5569575,0.0056,0.68288416,0.49003497,-1.2126155,0.44606635,0.3887412,0.37928617,1.3148727,-0.72972226,0.28885525
3.9540348,3.8198097,0.22383913,0.427881,0.28225634,0.6456881,0.70655406,0.0056,0.2950096,0.18815303,-0.72448444,0.68439454,0.27982816,0.27756405,-1.0955741,-0.86297786,1.076693
5.384825,2.675832,0.46164033,0.28254423,0.3281278,0.4334628,1.0301101,0.0056,0.6349577,0.40956947,-3.0329552,0.79274696,0.34742224,0.32042485,0.7120018,3.092427,0.65212923
5.166058,4.589474,0.2037975,0.6140149,0.19261311,0.54440963,0.27748483,0.0056,0.38728648,0.26191455,3.0481794,0.16009118,0.18586624,0.18868761,-1.3526062,-1.6015906,0.61838233
9.389991,4.48698,0.32783276,0.6937953,0.32256272,0.21227732,0.7762498,0.0056,0.46520352,0.29415864,2.49491,0.64847803,0.31507424,0.30866924,1.0048589,1.8400799,0.8717644
3.9963548,3.8569503,0.22211762,0.43581238,0.31836316,0.6633135,0.39947543,0.0056,0.26723957,0.1855858,-3.1004982,0.38839698,0.31018126,0.3094128,-1.503075,-2.3454976,0.52027494
6.1351776,4.089733,0.2791161,0.5324279,0.117232524,0.42705274,0.80511755,0.0056,0.45172042,0.288137,2.083647,0.72741777,0.12032018,0.11814773,0.59696573,1.8051957,0.77524483
9.279845,3.7999675,0.40631142,0.553223,0.34862107,0.21346527,0.33185443,0.0056,0.5249044,0.34854844,-1.5462775,0.3917144,0.3382893,0.34007114,-0.63897604,-1.0934073,0.7030622
5.1242256,4.669489,0.19672246,0.63094693,0.12094888,0.41297016,0.6942071,0.0056,0.4562006,0.29112384,-2.287373,0.64664036,0.11765664,0.116723,1.6786176,-2.8387718,0.48389494
4.7073793,3.391359,0.30710298,0.3712904,0.22624071,0.49439493,0.48939285,0.0056,0.37126255,0.25959158,1.6408298,0.432445,0.2204611,0.2177261,-1.1811961,1.2739884,0.2143623
4.0775223,5.1131406,0.13896835,0.7107207,0.19835518,0.85989964,0.807823,0.0056,0.24916007,0.14874575,2.7710888,0.779796,0.2116654,0.20960899,1.2927713,1.8726141,1.417183
3.996946,4.2741585,0.186904,0.51799816,0.1758175,0.9963223,0.5659717,0.0056,0.25781897,0.16753167,1.6384037,0.576128,0.164526,0.1650136,2.7605147,2.3148093,1.2041491
10.470792,3.9368136,0.41734695,0.6077162,0.11090023,0.5965252,1.6443595,0.0056,0.8326387,0.48395252,2.4782922,1.1316671,0.11476211,0.1028588,2.5281312,2.493579,1.6319904
9.989774,4.2529745,0.36730877,0.65878373,0.35801092,1.2549455,0.39094296,0.0099,0.45446107,0.29946283,-0.74459934,0.33458117,0.3504314,0.3487158,-1.8177037,-1.5380908,1.0652516
7.762523,3.7778904,0.36694214,0.5124174,0.18781845,0.5883729,0.316416,0.0056,0.6218776,0.41718027,0.57496476,0.15369958,0.1819775,0.18043374,0.044805214,0.20318364,0.49278995
4.3684154,3.9986212,0.22428547,0.47178194,0.23100574,0.7351169,1.0796142,0.0056,0.49035788,0.30231026,-1.752005,0.8694939,0.24847771,0.23264141,-0.11603146,-1.2951807,0.93872666
11.847082,3.533722,0.50512165,0.56811196,0.18530904,0.31707817,0.13387267,0.0056,0.8516348,0.545953,2.6497135,0.20581551,0.17713015,0.17745942,1.0630832,1.5992588,0.40283626
4.8940563,2.9768147,0.38011712,0.31186748,0.23173867,0.6930811,0.2744299,0.0056,0.46778542,0.34333906,2.631556,0.18398897,0.21866003,0.22401667,-1.6207079,-2.0028062,0.4421227
4.718642,4.534437,0.19339165,0.5910141,0.13037652,0.5643138,0.873927,0.0056,0.3709886,0.23549995,-1.445802,0.66806006,0.13099538,0.12437549,-0.114595026,-1.0124352,0.8299128
5.195158,4.8703814,0.18530694,0.6790873,0.07976009,0.44043767,0.93170476,0.0056,0.3901686,0.23799694,0.4975474,0.84721863,0.082334496,0.08041841,2.6957247,0.76634455,0.73246974
11.268675,4.429445,0.3755186,0.7268753,0.097414,0.61038953,0.96155125,0.0056,0.81204605,0.501883,2.5916543,0.60250777,0.10155778,0.09790424,1.3220097,1.9924179,0.92610127
5.187304,2.9391649,0.40069893,0.31357545,0.48444608,0.28730586,0.6757217,0.0099,0.4895535,0.33837268,2.0861082,0.52990746,0.48068333,0.4631803,0.3996392,1.8163751,0.5326752
5.5180674,4.0270796,0.264591,0.50516176,0.24252088,1.0292684,1.4223212,0.0056,0.43897375,0.2730706,2.0804994,0.72912836,0.33825365,0.25495356,0.72901136,1.4006258,1.143694
14.1244,3.8705857,0.5004131,0.68369097,0.11405658,0.5600896,0.2954623,0.0056,0.853962,0.54065603,-1.7177597,0.27547246,0.11746575,0.1173733,-1.2812029,-1.5001336,0.53629506
4.9254394,3.1266835,0.35636753,0.33478454,0.3691113,0.24730709,0.839838,0.0056,0.6135814,0.406018,3.1366975,0.68081176,0.37942186,0.36441204,-2.9280674,-3.0975103,0.8748189
3.7710543,5.251951,0.123747855,0.7381483,0.071235,0.2866444,0.9321154,0.0056,0.28293377,0.17068519,2.5427833,0.76252013,0.07102349,0.06752729,-1.1523722,2.6910932,0.6208839
5.707454,2.912813,0.42875862,0.3224394,0.4564616,0.1247113,0.6541671,0.0056,0.7021144,0.4753934,1.5251441,0.5192344,0.48192486,0.47064996,2.1585865,1.8327777,0.9602331
4.9248757,3.4047024,0.31495982,0.3787552,0.31782326,0.4912356,0.80730164,0.0056,0.47057772,0.30771726,-2.7534368,0.71511936,0.34408087,0.33460498,-0.529087,-2.362622,0.58792984
6.696316,3.9010246,0.31835744,0.5094944,0.48302907,0.8952079,0.16176268,0.0056,0.4132594,0.28220007,-2.709426,0.3201319,0.47018808,0.47607255,-1.2861559,-1.7461444,0.71328586
4.173293,3.9408488,0.22170974,0.4559452,0.09717907,0.22784455,1.0552329,0.0056,0.43036827,0.2575845,1.9767883,0.91988295,0.12494056,0.1180686,-0.42663014,1.7681104,0.76273984
8.285473,4.3191986,0.31793106,0.63125217,0.089647986,0.5125751,0.9169263,0.0056,0.5984386,0.37311673,-2.6443226,0.7653533,0.08549256,0.083416946,-2.7190366,-2.6748517,1.2933815
4.3698597,4.1337924,0.21235852,0.49844393,0.2869807,0.19118942,0.5702132,0.0056,0.38524085,0.25452173,-1.9465349,0.5659208,0.2822379,0.28199238,1.6316872,-2.480981,0.2899125
7.2537355,4.184386,0.3037264,0.57849246,0.18317159,0.6984732,0.49869797,0.0056,0.40743533,0.2677772,-0.36194602,0.51266646,0.17717849,0.17755021,-1.3233277,-0.76567215,0.7943674
6.4237905,4.5607157,0.24384665,0.63810635,0.07976805,0.5927801,0.3558038,0.0056,0.32240623,0.2152801,-0.061046015,0.34494874,0.017448004,0.017425286,-0.24497867,-0.061046015,0.34494874
7.890585,3.548455,0.40254465,0.47480324,0.19925293,0.5959235,0.92518485,0.0056,0.54206455,0.3428993,2.9434888,0.78467655,0.19924645,0.1928606,0.6000556,2.2229412,0.5626485
6.13235,4.789111,0.21755502,0.682773,0.095875815,0.3046313,0.13835815,0.0056,0.3716788,0.24843985,0.9225077,0.1754054,0.17956224,0.17985614,0.5968142,0.8136045,0.26092398
6.744427,3.5388896,0.3667879,0.44539833,0.19327514,0.62768537,0.8964965,0.0056,0.48592293,0.30799782,2.198351,0.7826788,0.1928488,0.1871178,-0.9930599,2.2469788,0.39654768
5.5503902,3.5550325,0.3206781,0.41924968,0.22348379,0.5189606,0.41547185,0.0056,0.40986603,0.28120098,-1.8196113,0.45400146,0.22145359,0.22289497,-0.053836342,-0.8676146,0.61274844
4.606677,4.4366426,0.19678144,0.56705105,0.17479777,0.6279293,0.40206027,0.0056,0.3630963,0.24157032,1.3413042,0.4499059,0.16634978,0.16748533,-0.55012137,0.3266451,0.5554724
6.5143547,3.8367536,0.32004213,0.4930407,0.39291808,0.77036005,0.54295343,0.0056,0.38979334,0.25871146,-0.511312,0.54531777,0.38397956,0.38415453,1.3468114,0.26809365,0.5933633
8.228222,3.3781524,0.4386097,0.45440835,0.16008848,0.33325848,0.27530116,0.0056,0.57451874,0.3890142,2.1768067,0.35151872,0.16834702,0.16941133,-0.16665031,1.416119,0.2517251
7.466423,4.5583377,0.2728506,0.6628362,0.15970051,0.71378064,0.18807204,0.0056,0.3639333,0.2437679,-0.032540184,0.23237877,0.15362608,0.15566178,-0.5907993,-0.4342337,0.78943133
8.646109,3.3220863,0.4598502,0.45543125,0.24086049,0.04205431,0.7833221,0.0056,0.6234308,0.40431976,-1.2033997,0.65111053,0.25450376,0.24866475,-1.2373096,-1.2156736,1.0203623
5.6054783,5.057533,0.18497631,0.73403215,0.0990602,0.62509745,0.5791092,0.0056,0.2559165,0.16151324,1.5499253,0.5875867,0.09252305,0.09269677,-2.9707913,2.389654,0.72351205
8.271464,3.7591016,0.38432682,0.52131504,0.49622247,1.0900208,0.5633724,0.0056,0.4953718,0.32595637,-2.400748,0.5414445,0.48366976,0.4820919,0.7370345,0.73115975,0.35116267
7.234351,3.8892808,0.33678687,0.52031094,0.2276088,0.566088,0.48431256,0.0056,0.5821428,0.38365853,-1.0481416,0.4692204,0.21936177,0.218996,-0.76370186,-0.90238607,0.95249146
4.0204406,4.163218,0.19638276,0.49589396,0.16332752,0.26365143,0.45450678,0.0099,0.3502083,0.23829652,2.3514764,0.4152433,0.16178516,0.16069059,0.8480265,1.9772162,0.4582651
7.948617,4.2554436,0.31570867,0.60985076,0.1429093,0.50270456,0.31664443,0.0056,0.37973598,0.25251123,0.62584764,0.3954281,0.144681,0.14591435,-0.887158,-0.08143229,0.54727525
8.332259,4.073235,0.3465544,0.5823846,0.18403547,0.6617064,2.2284915,0.0056,0.6257656,0.30838463,1.474022,1.4222529,0.24808255,0.17769386,-1.3360549,1.3487343,1.0494884
5.635386,4.6163497,0.21619917,0.63137615,0.21747556,0.75398177,0.36006734,0.0099,0.43519014,0.28906685,1.8514247,0.31585664,0.21074778,0.20993286,-1.5814087,-1.8154297,0.39111254
7.908089,3.8336592,0.3640141,0.5262255,0.25273067,0.45227104,0.13578548,0.0056,0.4882483,0.32940006,0.8062713,0.3099367,0.25757387,0.26027805,0.50410324,0.65972763,0.5950715
14.112145,3.5672479,0.543673,0.62874395,0.17483217,0.4157559,1.2821678,0.0056,0.7931071,0.4788462,-2.5345736,0.9209143,0.17839919,0.16786492,1.444477,2.9518552,0.6855658
3.840156,3.4491968,0.25847873,0.35986748,0.33978692,0.45294914,0.87192917,0.0099,0.40275294,0.25981414,-2.526227,0.7326049,0.4077482,0.38537836,-0.4733908,-1.7144135,0.6860952
